block, interEventInt, eventType, lag, studiedX, studiedY, image, lure, targetLeft, respLeft, tafcACC, tafcRT, recalledX, recalledY, recallError, recallRT
1,0,test1,11,45.9661928236,184.96196148,8245419.thl.png,22908308.thl.png,1,1,1,1.45428204071,-209,-112,391.400263221,1.25507304817
1,0,test1,23,198.902315995,-297.261627682,Abicycleglove.png,26421382.thl.png,0,0,1,1.34486543387,204,-163,134.358367995,1.80813986529
1,0,study,12,-104.529075311,-158.84081208,26424291.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,24,-201.679869495,-126.76950229,26455183.thl.png,Aglasscontai3.png,1,1,1,1.650828599,-220,-120,19.5308305753,1.81372504495
1,0,study,11,-365.483947308,176.097488401,ACONSTHA2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,23,129.35027602,356.465707008,AFILEFOL4.png,ADENSYRIN.png,0,0,1,1.54193805065,221,205,177.035398452,1.36640677322
1,0,study,10,209.014779464,245.969607185,Agreencup2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,24,282.608321364,229.009294442,Acannedaspa10.png,AHUNTVES2.png,0,0,1,1.46137745585,305,159,73.5029834792,1.93736436311
1,0,test1,25,78.1203326837,130.672545654,Aseat3.png,Alighter12.png,0,0,1,1.48854631837,105,362,232.883893065,1.84456079733
1,0,test1,25,3.32654310896,420.579614384,AFIREPANT.png,Aclamp62.png,1,1,1,1.67951629683,-25,421,28.3296623448,1.72605253942
1,0,test1,12,-104.529075311,-158.84081208,26424291.thl.png,ALUNCHBO3.png,1,0,0,1.56171713211,126,301,514.390150585,2.05150949117
1,0,test1,11,-365.483947308,176.097488401,ACONSTHA2.png,ACOMPACT.png,1,1,1,1.21401904523,-290,99,107.897400427,2.44270295557
1,0,test1,10,209.014779464,245.969607185,Agreencup2.png,Acprmask2.png,1,1,1,1.45969033707,257,-68,317.615326497,2.26536075212
1,0,study,1,-244.742466442,-204.418823122,8020414.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,2,247.50571881,13.8226030294,26424087.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,1,-244.742466442,-204.418823122,8020414.thl.png,Ababytableand.png,1,1,1,1.07723863237,-223,-159,50.354784686,1.47158807609
1,0,test1,2,247.50571881,13.8226030294,26424087.thl.png,AJOYSTIC1.png,0,0,1,1.20249165315,335,-52,109.489105899,2.45867414679
1,0,study,24,-35.5049553014,367.265517895,Aacupuncture2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,11,360.811207421,-34.7407530765,ABEERBOT5.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,25,1.58041926005,321.64350044,ACURLRIB2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,12,110.908876699,-230.411625303,Aframe196.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,0,236.80431762,318.133610478,AFIRSTA15.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,0,236.80431762,318.133610478,AFIRSTA15.png,26394018.thl.png,1,1,1,0.947409718297,273,225,99.91995208,1.60719578341
1,0,study,23,195.104734174,-197.437749551,Afirstaidkit3.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,0,-402.186766855,-125.062670324,Acamcorde.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,0,-402.186766855,-125.062670324,Acamcorde.png,8248429.thl.png,0,0,1,1.06848518271,-346,-105,59.6612395958,1.79153218586
1,0,study,24,197.769674099,-364.470292206,Arecordplaye2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,25,-382.307835203,30.5008270358,22910996.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,11,360.811207421,-34.7407530765,ABEERBOT5.png,ATOILBAG2.png,0,0,1,1.35357886646,398,-2,49.5475852638,1.80612987746
1,0,study,2,-219.083770929,242.291233703,AMASCARA.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,12,110.908876699,-230.411625303,Aframe196.png,26374055.thl.png,1,1,1,1.30342828017,158,-165,80.5993462658,2.15968614258
1,0,test1,2,-219.083770929,242.291233703,AMASCARA.png,22869912.thl.png,0,0,1,1.53966643102,-236,200,45.5489544788,1.51012083609
1,0,study,23,-33.9151414005,-195.224259313,22875816.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,1,69.4188015055,314.249179855,AMAKEUPMI.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,10,341.162462474,76.4490055085,8254014.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,1,69.4188015055,314.249179855,AMAKEUPMI.png,26424075.thl.png,1,1,1,1.35614294279,100,336,37.5274283469,1.7574096499
1,0,test1,24,-35.5049553014,367.265517895,Aacupuncture2.png,Ablackleather.png,1,1,1,1.22261555213,-16,373,20.3304590779,1.64134200942
1,0,study,12,-247.398171622,149.155531786,ANAPKIN4.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,25,1.58041926005,321.64350044,ACURLRIB2.png,excedrin.png,1,1,1,1.43357869796,9,362,41.0328799264,1.57917531766
1,0,study,11,-81.9142770935,319.998950132,AWALKER11.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,23,195.104734174,-197.437749551,Afirstaidkit3.png,22925624.thl.png,0,1,0,1.78926668968,223,-203,28.4444104453,1.79694518261
1,0,test1,10,341.162462474,76.4490055085,8254014.thl.png,8021743.thl.png,1,1,1,1.22603142075,359,-18,96.1186370407,2.00253188703
1,0,study,10,-171.458131231,-382.533523547,Agraduationh2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,24,197.769674099,-364.470292206,Arecordplaye2.png,DSCN6303-sm.png,0,0,1,1.45584836323,-278,149,700.006088381,2.17585438676
1,0,test1,25,-382.307835203,30.5008270358,22910996.thl.png,22911908.thl.png,0,0,1,1.34361083992,-103,-119,316.801774127,2.00258203689
1,0,test1,12,-247.398171622,149.155531786,ANAPKIN4.png,Acampingcoffe.png,0,0,1,1.30941286497,-226,120,36.1652703911,1.46391221415
1,0,test1,11,-81.9142770935,319.998950132,AWALKER11.png,Aboots56.png,1,1,1,1.78773651365,-209,-256,589.852160731,2.07006974239
1,0,test1,23,-33.9151414005,-195.224259313,22875816.thl.png,23041782.thl.png,1,1,1,1.12938513048,-13,-169,33.543328939,2.31191653572
1,0,test1,10,-171.458131231,-382.533523547,Agraduationh2.png,airbottle1.png,1,1,1,0.888826806098,-187,-323,61.5287746568,2.20023939945
1,0,study,1,33.9970256091,252.523418719,Acompass20.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,study,2,38.3614669266,370.199284167,26434250.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,test1,1,33.9970256091,252.523418719,Acompass20.png,Aadjustablec2.png,1,1,1,1.01012811717,8,255,26.1147237275,1.52776082419
1,0,test1,2,38.3614669266,370.199284167,26434250.thl.png,ACHEESEGR.png,1,1,1,1.16981269233,95,373,56.7077370196,1.89484733623
2,2,study,10,-41.5512662048,-224.826365954,ASAFE.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,study,2,-202.729724834,275.174290213,26374787.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,study,25,-182.54653533,-56.4173480441,Abrownbagwith.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,study,12,119.230428258,-354.813221811,AELECRAZ7.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,test1,2,-202.729724834,275.174290213,26374787.thl.png,26373844.thl.png,1,1,1,1.21108668391,-260,199,95.3016626665,2.0156698348
2,2,study,1,-71.6578826102,-364.616478033,ABLLIGHTB.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,study,24,-253.530637539,-170.372963463,gameboy.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,test1,1,-71.6578826102,-364.616478033,ABLLIGHTB.png,26423873.thl.png,1,1,1,1.42149799224,-131,-311,79.9763315796,2.49118091073
2,2,study,10,-211.701672958,-339.898425407,corkscrew02.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,test1,10,-41.5512662048,-224.826365954,ASAFE.png,Aelectronicor.png,0,0,1,1.22176265344,-316,189,496.562552596,1.5828488972
2,2,study,12,-94.7437745829,-318.582853202,26440422.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,study,23,-265.485404013,306.707100311,26427111.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,study,24,350.143380867,-176.405099627,Arubbergloves.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,test1,12,119.230428258,-354.813221811,AELECRAZ7.png,ABIKLIGHT.png,0,1,0,1.64878638182,-203,-255,337.335334857,1.75295057613
2,2,study,11,312.68081079,23.4362733349,AARROWS2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,study,25,-133.534665108,-112.075222205,26375641.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,study,2,3.62476623469,-308.188143627,Abandleaders2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,test1,10,-211.701672958,-339.898425407,corkscrew02.png,26389125.thl.png,1,1,1,1.32612827048,295,-169,534.745600436,1.46307722013
2,2,test1,2,3.62476623469,-308.188143627,Abandleaders2.png,ASCALE30.png,1,1,1,1.14594218042,-119,-283,125.184966643,2.44315601792
2,2,study,23,-65.5239388039,414.105198911,AANTIRO13.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,test1,12,-94.7437745829,-318.582853202,26440422.thl.png,8031659.thl.png,0,0,1,1.20953979623,-161,-96,232.234825007,1.73202189151
2,2,test1,25,-182.54653533,-56.4173480441,Abrownbagwith.png,AADDBOOK.png,0,0,1,1.45265639573,-298,-56,115.454218995,1.40853854176
2,2,test1,11,312.68081079,23.4362733349,AARROWS2.png,ADRUM12.png,0,0,1,1.27391622216,330,-77,101.918591613,1.47660017107
2,2,test1,24,-253.530637539,-170.372963463,gameboy.png,Aglass58.png,0,0,1,1.32775569893,-99,-413,287.658820127,2.56076379027
2,2,study,1,300.05556856,274.345356578,Aboardgame2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,study,11,-93.6211098763,-178.813265569,26688546.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,test1,1,300.05556856,274.345356578,Aboardgame2.png,26428057.thl.png,0,0,1,1.59979256149,356,36,244.822973619,1.50989934616
2,2,test1,23,-265.485404013,306.707100311,26427111.thl.png,Ahandbag50.png,0,0,1,1.38340820838,-356,162,170.68402669,1.58400999103
2,2,test1,24,350.143380867,-176.405099627,Arubbergloves.png,ABOWARRO8.png,1,1,1,1.74935805425,370,-102,77.0091174728,2.56960680615
2,2,study,0,163.40663844,-97.1343473174,22822309.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,test1,0,163.40663844,-97.1343473174,22822309.thl.png,26421740.thl.png,1,1,1,1.19724095147,172,-141,44.6994557928,1.69475952722
2,2,test1,25,-133.534665108,-112.075222205,26375641.thl.png,ABABYDOLL.png,0,0,1,1.8154511936,-72,-191,100.078147265,2.11291023344
2,2,test1,11,-93.6211098763,-178.813265569,26688546.thl.png,ACURLER.png,0,0,1,1.32396337111,-149,-169,56.241636289,1.7460395433
2,2,test1,23,-65.5239388039,414.105198911,AANTIRO13.png,Acampingknife.png,1,1,1,1.7971440563,46,270,182.219365819,2.06388021167
2,2,study,0,-327.605981415,194.309701485,Apowerbar7.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,test1,0,-327.605981415,194.309701485,Apowerbar7.png,ADOLL69.png,0,0,1,0.881297972985,-313,169,29.2218357118,1.2983723972
2,2,study,25,167.250818066,-211.496802382,driverlicencepitt.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,study,11,-279.417541776,105.878590545,26373407.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,study,12,226.622595952,72.857972269,ADINGHY.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,study,1,37.7472012243,241.08732207,8055181.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,study,23,-239.788255398,-31.4696524518,26378596.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,test1,1,37.7472012243,241.08732207,8055181.thl.png,Aconchshe.png,1,1,1,1.17242702749,5,215,41.8679777492,1.47994012106
2,2,study,24,-199.736881016,216.346483343,ADRESS2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,study,10,-364.661754972,-128.896890595,ADOGTOY.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,study,1,164.86968706,333.050713884,26442719.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,study,23,289.012779629,-67.6826634697,311-863-217.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,test1,1,164.86968706,333.050713884,26442719.thl.png,ALOOFA.png,1,1,1,1.59020005912,322,-60,423.295167619,1.85775025748
2,2,test1,11,-279.417541776,105.878590545,26373407.thl.png,A100FRAN3.png,1,1,1,1.17080454901,-342,42,89.4261617615,1.70672362018
2,2,test1,12,226.622595952,72.857972269,ADINGHY.png,Adice10.png,1,1,1,2.16897681635,208,-233,306.424379383,2.43334672507
2,2,study,24,51.2297640691,-159.931600854,26377133.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,study,11,-105.027436461,172.547187397,Asewingpin.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,test1,10,-364.661754972,-128.896890595,ADOGTOY.png,Acomputerbag.png,1,1,1,1.33968174458,-168,-288,252.961746695,1.96596637461
2,2,study,2,234.755683081,-325.457341128,Apinkshoe.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,study,25,218.011351612,-10.3260181783,26687176.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,study,12,-151.034692871,-395.728840302,8079436.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,test1,2,234.755683081,-325.457341128,Apinkshoe.png,Adigitalcamer.png,0,0,1,1.67478013132,208,-317,28.0605273667,1.89443164505
2,2,test1,25,167.250818066,-211.496802382,driverlicencepitt.png,26426317.thl.png,0,0,1,1.44706270564,168,-335,123.505469901,2.31050371565
2,2,test1,23,-239.788255398,-31.4696524518,26378596.thl.png,26433849.thl.png,1,1,1,1.28527010046,-302,-49,64.6344664368,1.69360297453
2,2,test1,11,-105.027436461,172.547187397,Asewingpin.png,Acalligraphy2.png,1,1,1,1.16478568129,-187,-158,340.559751393,1.85643865354
2,2,test1,24,-199.736881016,216.346483343,ADRESS2.png,26461587.thl.png,1,1,1,1.46186138317,-226,227,28.341644905,1.5081951078
2,2,test1,23,289.012779629,-67.6826634697,311-863-217.png,Atoyboxwithb2.png,0,0,1,2.79191808216,355,-166,118.408664863,2.28928842116
2,2,test1,12,-151.034692871,-395.728840302,8079436.thl.png,Agardeningrak.png,0,0,1,1.05109111127,-162,-367,30.7503532591,1.90577662084
2,2,study,0,412.050353004,-116.197580183,8021410.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,test1,0,412.050353004,-116.197580183,8021410.thl.png,AHANDPRE3.png,0,0,1,1.54532126337,347,-184,93.9612503053,1.76911988202
2,2,study,10,-167.019779682,378.643475506,ASHAMPO2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,test1,24,51.2297640691,-159.931600854,26377133.thl.png,26377777.thl.png,1,1,1,1.51646357961,-233,-290,312.576946109,1.45421404112
2,2,study,0,412.820712922,41.5868934079,Abicycleshoe.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,test1,0,412.820712922,41.5868934079,Abicycleshoe.png,Awhistl15.png,0,0,1,1.02743563708,369,56,46.1301693322,1.64901133627
2,2,study,2,-162.52116951,-307.999411151,Acork6.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,test1,25,218.011351612,-10.3260181783,26687176.thl.png,ACHAIR.png,1,1,1,1.53646351304,41,-211,267.587491449,1.42631794419
2,2,test1,2,-162.52116951,-307.999411151,Acork6.png,Aboxofchocola.png,0,0,1,1.39381380845,-231,-168,155.849880808,1.7980548162
2,2,test1,10,-167.019779682,378.643475506,ASHAMPO2.png,Achampagnebo2.png,0,0,1,1.39133521076,69,-210,634.19750682,1.44398337137
2,2,study,23,84.2561776239,-114.583541671,ABOOK23.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,study,25,-345.100480901,116.476586477,Afloppydisk6.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,study,10,-297.096476321,251.546500737,AFLOURBA2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,study,1,167.048342506,91.5218412951,26434233.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,study,11,-298.914943366,-28.124288033,ADIAMCRYS.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,test1,1,167.048342506,91.5218412951,26434233.thl.png,26387690.thl.png,0,0,1,1.61175782233,255,-116,225.390347332,2.63949443027
2,2,study,11,97.8156914438,-244.582544045,Agrater10.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,study,2,275.599016013,-161.611982763,8021504.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,study,12,35.9246302332,424.415831847,Asandal7.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,study,24,-281.838419894,-229.50260599,B_makeupbag.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,test1,2,275.599016013,-161.611982763,8021504.thl.png,AFOODBLEN.png,1,1,1,1.37982446793,13,371,593.829746135,1.91471054684
2,2,test1,10,-297.096476321,251.546500737,AFLOURBA2.png,ACOMB5.png,1,1,1,1.39062136598,-302,26,225.599797294,1.55805778503
2,2,study,25,-189.37621587,72.0989322561,Achildsplaype.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,test1,11,-298.914943366,-28.124288033,ADIAMCRYS.png,ALACES4.png,1,1,1,1.61754744779,-356,74,116.996042228,1.49039651081
2,2,study,24,288.946835353,165.023112254,Abicyclerepa3.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,test1,11,97.8156914438,-244.582544045,Agrater10.png,8021822.thl.png,0,0,1,1.60875572078,85,-219,28.6130827948,1.48968995363
2,2,study,23,-131.133420856,315.018398788,Arubberducky2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,test1,12,35.9246302332,424.415831847,Asandal7.png,26421357.thl.png,0,0,1,1.74616363831,4,413,33.9043246839,1.6954140272
2,2,test1,23,84.2561776239,-114.583541671,ABOOK23.png,Aclog6.png,0,0,1,1.29040128086,256,-13,199.537356059,1.64356390294
2,2,study,2,-164.339254159,118.373815047,Atennisball2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,test1,25,-345.100480901,116.476586477,Afloppydisk6.png,Acane116.png,1,1,1,1.15119151305,-360,16,101.575292761,1.84314766992
2,2,test1,2,-164.339254159,118.373815047,Atennisball2.png,Aelectronicg9.png,1,1,1,1.09752103221,-297,47,150.642274815,1.50913251657
2,2,study,0,241.580315437,336.327689614,26424133.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,test1,0,241.580315437,336.327689614,26424133.thl.png,AKNIFE13.png,1,1,1,1.46764877718,251,284,53.1687648678,1.58215375617
2,2,study,12,314.953117676,-229.072197459,Abox80.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,test1,24,-281.838419894,-229.50260599,B_makeupbag.png,Adress6.png,0,0,1,1.49387307093,55,-256,337.879021258,1.69179236982
2,2,study,1,97.2171187526,327.602947856,9815480.thl.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,study,10,40.8894373804,187.023240714,Ahandheldmir3.png,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,test1,1,97.2171187526,327.602947856,9815480.thl.png,AARCHERY.png,0,0,1,1.1708194809,120,353,34.1184691264,1.80698974896
2,2,test1,25,-189.37621587,72.0989322561,Achildsplaype.png,8052266.thl.png,0,0,1,1.75007482432,-354,21,172.371955895,1.60607543774
2,2,test1,24,288.946835353,165.023112254,Abicyclerepa3.png,AFUNNEL4.png,0,0,1,1.40023159701,287,-142,307.02928464,2.01513936929
